1667 B 105 22
1668 S 100 60
1669 B 105 39
1670 B 97 52
1671 B 97 35
1672 B 101 38
1673 S 104 57
1674 S 98 7
1675 S 104 37
1676 S 101 34
1677 B 98 13
1678 S 97 7
1679 S 100 100
1680 B 101 23
1681 S 96 53
1682 B 104 24
1683 B 99 75
1684 S 100 2
1685 S 97 42
1686 B 100 60
1687 S 101 42
1688 S 97 74
1689 S 96 91
1690 S 104 91
1691 B 96 84
1692 S 98 92
1693 S 96 57
1694 S 104 68
1695 B 96 70
1696 S 97 30
1697 S 97 91
1698 B 102 30
1699 S 97 79
1700 B 101 76
1701 S 95 13
1702 B 104 59
1703 B 96 52
1704 B 102 41
1705 S 105 31
1706 B 97 88
1707 S 101 37
1708 B 101 11
1709 B 101 9
1710 S 98 87
1711 S 103 1
1712 B 95 87
1713 S 102 40
1714 S 102 33
1715 B 103 31
1716 S 102 93
1717 B 105 76
1718 B 103 97
1719 B 105 34
1720 B 105 20
1721 B 105 51
1722 B 100 91
1723 S 103 31
1724 B 97 53
1725 B 105 54
1726 B 99 39
1727 S 105 58
1728 B 100 17
1729 B 96 17
1730 S 96 70
1731 B 105 59
1732 B 102 37
1733 S 95 65
1734 S 99 25
1735 S 104 66
1736 B 100 79
1737 S 102 56
1738 S 100 75
1739 S 105 46
1740 B 99 96
1741 S 105 73
1742 B 99 88
1743 B 105 59
1744 B 102 98
1745 B 103 74
1746 S 100 59
1747 S 104 35
1748 B 104 91
1749 B 104 13
1750 B 102 42
1751 S 104 75
1752 S 104 10
1753 S 98 7
1754 B 104 65
1755 B 95 21
1756 S 99 41
1757 B 103 10
1758 S 96 98
1759 B 98 49
1760 S 104 90
1761 B 101 68
1762 B 104 8
1763 S 105 97
1764 B 98 70
1765 B 101 38
1766 B 95 44
1767 S 103 70
1768 S 105 72
1769 S 97 95
1770 S 96 26
1771 S 104 60
1772 S 95 59
1773 S 104 53
1774 B 96 18
1775 B 100 45
1776 S 105 56
1777 B 98 63
1778 B 100 59
1779 S 96 34
1780 B 104 88
1781 B 103 23
1782 S 103 22
1783 B 102 40
1784 B 98 36
1785 S 101 23
1786 S 99 71
1787 S 99 12
1788 S 102 44
1789 S 98 12
1790 S 99 32
1791 B 97 89
1792 B 98 8
1793 B 102 14
1794 S 103 100
1795 B 102 61
1796 S 105 51
1797 B 95 15
1798 S 103 25
1799 S 96 27
1800 B 96 87
1801 B 101 43
1802 S 105 40
1803 B 101 33
1804 B 98 52
1805 B 96 100
1806 B 95 50
1807 B 98 74
1808 S 105 86
1809 S 98 46
1810 S 95 76
1811 B 103 87
1812 S 104 50
1813 B 105 43
1814 B 102 49
1815 S 103 74
1816 B 98 93
1817 S 104 82
1818 B 98 68
1819 S 102 85
1820 S 101 65
1821 B 95 91
1822 S 103 43
1823 B 99 5
1824 B 104 89
1825 B 99 98
1826 B 96 87
1827 S 98 84
1828 S 103 61
1829 B 101 13
1830 B 97 96
1831 B 100 31
1832 S 99 72
1833 S 104 81
1834 B 98 45
1835 S 99 56
1836 B 105 48
1837 B 104 77
1838 S 95 29
1839 B 105 26
1840 S 99 48
1841 B 96 60
1842 S 96 58
1843 B 101 25
1844 S 100 91
1845 B 104 3
1846 S 100 59
1847 S 102 42
1848 S 97 94
1849 B 102 31
1850 B 104 78
1851 B 105 66
1852 B 96 66
1853 B 96 100
1854 B 103 16
1855 B 102 16
1856 S 99 89
1857 B 103 11
1858 B 95 88
1859 B 95 84
1860 S 99 24
1861 B 105 29
1862 B 103 10
1863 B 100 16
1864 S 102 22
1865 B 96 61
1866 B 100 9
1867 B 98 34
1868 S 99 25
1869 S 102 79
1870 S 97 66
1871 B 98 11
1872 S 105 78
1873 B 105 89
1874 S 95 27
1875 B 97 30
1876 B 95 57
1877 S 96 12
1878 S 101 22
1879 S 97 89
1880 S 97 89
1881 B 98 19
1882 S 103 16
1883 S 101 73
1884 S 104 18
1885 B 99 9
1886 S 104 88
1887 S 97 14
1888 S 98 52
1889 B 98 85
1890 S 102 31
1891 S 96 27
1892 S 104 25
1893 S 104 89
1894 S 97 13
1895 S 96 8
1896 B 97 47
1897 B 103 49
1898 B 104 20
1899 S 95 91
1900 S 98 60
1901 B 96 3
1902 S 95 6
1903 B 98 39
1904 S 96 31
1905 B 97 96
1906 B 99 82
1907 S 98 77
1908 B 101 8
1909 S 103 35
1910 S 105 57
1911 S 103 87
1912 S 99 14
1913 B 96 53
1914 S 102 81
1915 B 98 40
1916 B 102 89
1917 S 97 8
1918 S 98 56
1919 B 105 57
1920 B 101 1
1921 B 96 28
1922 B 103 17
1923 B 101 98
1924 S 96 91
1925 B 101 80
1926 S 95 88
1927 B 95 43
1928 B 96 83
1929 B 99 88
1930 B 97 39
1931 B 99 16
1932 B 100 74
1933 S 104 23
1934 B 104 6
1935 S 102 20
1936 B 102 48
1937 B 99 82
1938 S 103 75
1939 B 101 28
1940 S 104 90
1941 B 101 34
1942 S 98 1
1943 S 105 37
1944 B 104 23
1945 B 95 23
1946 B 102 30
1947 B 105 60
1948 B 100 88
1949 S 101 51
1950 S 103 72
1951 B 105 49
1952 B 99 4
1953 S 97 1
1954 S 105 57
1955 B 101 93
1956 B 101 61
1957 B 98 34
1958 B 103 54
1959 B 104 42
1960 S 103 50
1961 S 100 49
1962 B 103 31
1963 S 95 69
1964 B 98 50
1965 S 97 68
1966 S 96 91
1967 B 96 38
1968 S 96 53
1969 S 105 25
1970 S 97 12
1971 S 100 8
1972 B 98 77
1973 S 95 30
1974 S 97 12
1975 B 101 75
1976 S 97 60
1977 S 95 6
1978 B 103 42
1979 S 96 79
1980 B 105 8
1981 S 97 55
1982 S 95 52
1983 B 98 82
1984 S 96 89
1985 S 104 30
1986 S 97 36
1987 S 95 58
1988 S 98 43
1989 S 99 34
1990 B 102 20
1991 S 97 35
1992 B 98 40
1993 S 99 48
1994 S 101 99
1995 S 101 26
1996 B 100 7
1997 S 97 31
1998 S 97 85
1999 S 99 20
2000 B 105 29
2001 B 99 10
2002 B 95 50
2003 S 105 56
2004 S 102 87
2005 B 96 73
2006 S 105 78
2007 B 101 21
2008 S 101 34
2009 S 103 82
2010 S 99 83
2011 S 102 28
2012 S 102 44
2013 B 100 13
2014 B 100 64
2015 S 105 56
2016 S 104 78
2017 B 95 55
2018 S 95 96
2019 S 98 5
2020 B 101 33
2021 B 100 90
2022 B 95 18
2023 S 102 32
2024 B 105 12
2025 S 96 30
2026 S 97 73
2027 S 102 65
2028 B 95 80
2029 S 101 60
2030 S 105 53
2031 B 95 15
2032 S 100 49
2033 B 99 73
2034 S 100 96
2035 S 100 50
2036 S 105 18
2037 B 105 51
2038 S 104 43
2039 S 103 11
2040 S 95 49
2041 B 99 16
2042 B 96 28
2043 S 96 60
2044 B 96 36
2045 B 101 7
2046 S 95 54
2047 S 98 7
2048 S 100 40
2049 S 105 57
2050 B 98 71
2051 S 95 100
2052 B 97 5
2053 S 99 23
2054 B 101 21
2055 S 98 62
2056 B 97 46
2057 B 100 88
2058 B 96 84
2059 S 104 75
2060 B 103 92
2061 B 103 22
2062 S 103 53
2063 S 96 61
2064 B 100 24
2065 B 101 75
2066 S 95 12
2067 B 105 37
2068 B 104 25
2069 B 95 16
2070 S 97 99
2071 B 102 72
2072 S 99 19
2073 S 102 73
2074 B 98 38
2075 S 102 68
2076 B 101 98
2077 S 101 96
2078 S 103 4
2079 B 97 7
2080 B 100 79
2081 B 96 42
2082 S 99 45
2083 B 103 61
2084 S 102 96
2085 S 101 74
2086 B 95 30
2087 S 104 29
2088 B 101 52
2089 S 97 20
2090 S 95 20
2091 S 96 12
2092 B 101 44
2093 S 105 70
2094 S 105 7
2095 B 104 54
2096 S 98 32
2097 B 104 43
2098 S 95 1
2099 B 99 98
2100 B 99 51
2101 B 103 52
2102 S 95 79
2103 B 98 76
2104 B 95 22
2105 S 99 24
2106 S 103 42
2107 S 104 75
2108 B 99 80
2109 B 101 72
2110 S 105 15
2111 S 103 50
2112 B 104 28
2113 S 101 38
2114 B 104 63
2115 S 102 100
2116 S 103 61
2117 S 96 55
2118 S 102 39
2119 S 102 58
2120 B 97 42
2121 B 99 54
2122 S 103 72
2123 B 95 39
2124 S 101 58
2125 B 99 34
2126 B 102 91
2127 S 100 92
2128 B 101 79
2129 S 98 87
2130 B 100 21
2131 B 96 25
2132 B 104 82
2133 S 96 36
2134 B 101 21
2135 B 104 11
2136 S 103 30
2137 S 96 81
2138 B 105 39
2139 S 97 84
2140 B 96 30
2141 B 97 69
2142 S 97 56
2143 S 101 15
2144 S 104 79
2145 B 95 87
2146 B 97 89
2147 S 99 65
2148 S 98 13
2149 S 95 68
2150 B 103 66
2151 B 103 13
2152 S 99 26
2153 S 104 56
2154 S 100 100
2155 B 103 41
2156 B 104 17
2157 S 105 81
2158 B 96 25
2159 S 102 17
2160 B 100 93
2161 B 96 44
2162 B 105 92
2163 B 102 61
2164 S 103 5
2165 B 105 53
2166 B 99 100
2167 B 101 35
2168 B 103 42
2169 S 100 84
2170 S 105 7
2171 B 102 18
2172 S 97 86
2173 S 100 10
2174 S 96 70
2175 S 105 5
2176 S 101 91
2177 B 105 57
2178 S 95 35
2179 B 104 61
2180 B 102 8
2181 S 104 69
2182 S 99 84
2183 S 103 1
2184 B 99 64
2185 S 97 65
2186 B 96 28
2187 B 101 98
2188 S 104 81
2189 S 103 21
2190 S 104 56
2191 B 95 4
2192 B 101 64
2193 S 98 25
2194 B 100 13
2195 S 103 23
2196 B 104 1
2197 B 102 65
2198 S 105 28
2199 B 96 11
2200 B 96 92
2201 B 97 16
2202 S 100 36
2203 S 96 51
2204 B 101 61
2205 B 105 60
2206 B 102 24
2207 S 105 68
2208 B 101 25
2209 B 102 20
2210 S 96 67
2211 B 104 33
2212 B 100 86
2213 B 95 94
2214 B 95 68
2215 S 99 59
2216 S 104 82
2217 B 97 100
2218 B 96 78
2219 B 103 88
2220 B 104 58
2221 S 97 51
2222 B 97 73
2223 S 96 32
2224 S 96 71
2225 B 102 18
2226 S 102 38
2227 B 99 52
2228 B 97 24
2229 S 103 55
2230 S 105 30
2231 B 103 88
2232 B 102 70
2233 B 103 71
2234 S 105 79
2235 S 99 18
2236 B 99 21
2237 B 103 26
2238 S 100 51
2239 B 104 69
2240 S 97 78
2241 S 105 1
2242 S 100 91
2243 B 101 22
2244 B 95 93
2245 S 101 11
2246 B 95 27
2247 B 98 44
2248 S 97 6
2249 S 97 48
2250 B 96 66
2251 B 102 43
2252 S 97 79
2253 B 101 69
2254 B 100 66
2255 B 103 14
2256 S 100 37
2257 B 96 24
2258 S 103 79
2259 S 101 9
2260 S 95 70
2261 S 105 35
2262 S 102 33
2263 B 95 11
2264 B 97 67
2265 S 98 26
2266 S 97 100
2267 B 97 48
2268 B 101 2
2269 S 103 28
2270 S 104 83
2271 B 105 90
2272 S 101 19
2273 S 101 48
2274 B 100 23
2275 B 100 44
2276 S 102 85
2277 B 100 58
2278 S 96 30
2279 B 100 44
2280 S 104 8
2281 B 98 29
2282 B 101 93
2283 S 97 51
2284 B 97 20
2285 S 103 6
2286 B 102 82
2287 S 96 87
2288 S 104 4
2289 B 102 68
2290 B 103 77
2291 B 105 44
2292 B 95 5
2293 S 101 32
2294 B 95 63
2295 S 98 14
2296 S 96 45
2297 S 105 28
2298 S 102 78
2299 B 99 69
2300 B 101 10
2301 S 95 29
2302 B 101 48
2303 B 100 91
2304 S 100 41
2305 S 102 67
2306 B 98 81
2307 B 98 46
2308 S 95 52
2309 S 98 27
2310 B 105 37
2311 B 100 92
2312 B 105 76
2313 B 96 90
2314 S 100 68
2315 S 105 40
2316 S 99 54
2317 S 96 7
2318 B 98 56
2319 B 98 31
2320 B 98 91
2321 B 104 60
2322 B 99 4
2323 S 102 82
2324 B 95 37
2325 B 97 92
2326 B 97 17
2327 B 102 57
2328 B 97 64
2329 B 100 84
2330 B 103 27
2331 S 105 14
2332 S 97 100
2333 B 104 60
2334 S 96 75
2335 B 103 86
2336 B 95 12
2337 B 100 69
2338 S 95 45
2339 B 95 13
2340 B 99 62
2341 B 102 52
2342 B 97 70
2343 S 101 37
2344 S 103 57
2345 B 96 99
2346 B 105 53
2347 B 98 60
2348 S 105 71
2349 B 98 61
2350 S 99 50
2351 B 100 54
2352 B 96 74
2353 B 104 36
2354 S 99 54
2355 S 96 40
2356 S 100 46
2357 B 104 46
2358 B 105 67
2359 B 96 15
2360 B 97 81
2361 B 103 82
2362 B 97 12
2363 B 97 45
2364 S 97 67
2365 B 96 92
2366 B 98 6
2367 B 103 44
2368 S 95 7
2369 S 97 93
2370 B 97 26
2371 S 101 29
2372 S 105 22
2373 S 104 98
2374 B 101 37
2375 S 96 73
2376 S 103 19
2377 B 99 81
2378 B 95 43
2379 S 98 71
2380 B 97 64
2381 S 101 10
2382 B 101 98
2383 B 105 53
2384 S 101 88
2385 S 102 83
2386 S 99 9
2387 B 98 56
2388 S 96 80
2389 S 104 38
2390 S 99 10
2391 B 95 82
2392 S 95 2
2393 B 99 7
2394 B 100 49
2395 B 97 22
2396 S 104 65
2397 S 101 89
2398 B 102 16
2399 S 95 56
2400 S 103 50
2401 S 101 98
2402 S 105 84
2403 S 102 11
2404 S 102 88
2405 S 99 82
2406 B 100 37
2407 S 103 36
2408 B 97 40
2409 S 102 63
2410 S 99 14
2411 B 103 82
2412 S 98 77
2413 S 104 10
2414 S 95 41
2415 B 98 44
2416 S 103 21
2417 S 96 18
2418 S 102 34
2419 B 100 6
2420 B 105 33
2421 S 100 50
2422 S 96 77
2423 S 96 23
2424 B 104 30
2425 B 103 28
2426 B 96 58
2427 S 95 45
2428 S 99 45
2429 B 104 50
2430 S 101 59
2431 S 99 87
2432 B 105 2
2433 S 97 28
2434 S 99 95
2435 B 101 14
2436 S 105 43
2437 B 97 68
2438 B 100 23
2439 S 96 51
2440 B 104 53
2441 B 105 51
2442 S 102 96
2443 B 100 64
2444 B 97 58
2445 S 96 15
2446 B 96 3
2447 B 99 43
2448 S 105 44
2449 B 100 55
2450 S 104 63
2451 S 97 98
2452 S 98 37
2453 S 97 95
2454 S 99 81
2455 S 98 60
2456 S 95 22
2457 S 105 4
2458 S 97 37
2459 S 99 85
2460 S 104 43
2461 B 98 86
2462 B 95 70
2463 B 97 35
2464 S 101 58
2465 S 100 4
2466 S 98 49
2467 S 105 56
2468 S 99 14
2469 B 100 53
2470 S 103 66
2471 S 99 23
2472 B 95 84
2473 S 97 82
2474 S 100 62
2475 S 101 26
2476 B 102 62
2477 B 103 22
2478 B 103 66
2479 B 101 49
2480 B 101 21
2481 B 100 67
2482 S 100 72
2483 B 105 62
2484 B 97 22
2485 B 95 78
2486 S 105 77
2487 S 98 18
2488 S 97 30
2489 S 103 92
2490 B 95 15
2491 B 102 11
2492 B 104 73
2493 B 97 64
2494 B 101 95
2495 B 100 17
2496 S 104 18
2497 S 97 62
2498 S 100 75
2499 S 104 19
2500 S 102 91
2501 B 103 85
2502 B 105 44
2503 B 103 48
2504 B 105 97
2505 B 102 75
2506 B 105 66
2507 S 95 14
2508 B 102 37
2509 B 105 28
2510 S 95 31
2511 B 98 75
2512 B 96 92
2513 B 103 22
2514 S 101 9
2515 B 96 68
2516 S 95 1
2517 S 103 87
2518 B 97 66
2519 S 95 61
2520 B 97 64
2521 B 95 78
2522 S 98 73
2523 S 97 9
2524 S 102 40
2525 B 101 25
2526 S 95 95
2527 S 100 14
2528 S 99 49
2529 B 102 90
2530 S 96 69
2531 S 99 35
2532 S 104 22
2533 B 102 25
2534 S 105 33
2535 B 96 22
2536 S 99 28
2537 B 104 78
2538 S 100 48
2539 S 98 71
2540 B 104 90
2541 S 97 75
2542 B 104 10
2543 S 100 25
2544 B 102 89
2545 B 105 34
2546 B 100 1
2547 B 105 52
2548 S 95 73
2549 S 95 15
2550 S 97 64
2551 S 99 85
2552 B 101 10
2553 S 99 54
2554 S 98 6
2555 B 104 90
2556 S 97 87
2557 B 99 76
2558 B 101 37
2559 B 103 35
2560 S 102 85
2561 S 100 24
2562 B 102 53
2563 S 96 38
2564 S 100 54
2565 B 105 79
2566 S 95 66
2567 B 105 5
2568 S 100 58
2569 B 104 99
2570 S 97 21
2571 S 96 91
2572 B 99 36
2573 B 101 56
2574 B 105 89
2575 S 104 40
2576 B 96 71
2577 B 100 94
2578 S 105 69
2579 S 97 4
2580 S 96 24
2581 B 95 73
2582 S 101 95
2583 S 100 38
2584 S 105 53
2585 B 96 55
2586 S 98 36
2587 B 99 88
2588 S 105 23
2589 B 97 9
2590 B 104 91
2591 B 101 73
2592 B 104 71
2593 S 96 98
2594 B 97 80
2595 B 97 46
2596 B 102 52
2597 S 100 17
2598 B 101 52
2599 S 97 32
2600 B 104 6
2601 S 97 85
2602 B 105 70
2603 B 99 19
2604 S 104 3
2605 S 96 10
2606 S 98 39
2607 B 101 99
2608 S 99 67
2609 B 100 76
2610 S 96 86
2611 B 103 56
2612 S 100 72
2613 B 98 94
2614 S 105 79
2615 S 102 34
2616 S 97 56
2617 S 97 98
2618 S 97 61
2619 S 105 47
2620 B 98 85
2621 S 105 41
2622 B 95 15
2623 B 99 3
2624 S 102 58
2625 S 101 38
2626 S 98 11
2627 S 103 42
2628 S 98 53
2629 S 103 85
2630 B 95 88
2631 S 104 62
2632 B 96 61
2633 S 95 89
2634 S 104 56
2635 S 102 39
2636 S 102 51
2637 S 100 15
2638 B 97 35
2639 B 100 32
2640 B 104 25
2641 S 97 77
2642 S 95 50
2643 S 99 72
2644 S 97 67
2645 B 96 61
2646 S 97 75
2647 S 97 9
2648 B 99 87
2649 B 99 38
2650 B 102 55
2651 S 100 85
2652 B 102 51
2653 S 97 85
2654 S 104 19
2655 B 100 30
2656 S 101 70
2657 B 98 58
2658 S 101 81
2659 B 100 99
2660 S 95 75
2661 S 99 57
2662 S 103 70
2663 S 99 84
2664 B 98 6
2665 S 104 58
2666 S 97 87
2667 B 96 27
2668 S 105 99
2669 B 101 85
2670 S 97 60
2671 S 105 84
2672 S 100 40
2673 S 95 21
2674 S 103 100
2675 S 98 13
2676 S 104 41
2677 S 97 37
2678 S 105 71
2679 B 95 74
2680 S 102 35
2681 S 95 71
2682 B 97 60
2683 B 103 21
2684 S 100 1
2685 B 95 71
2686 B 97 60
2687 B 97 12
2688 S 96 52
2689 S 102 39
2690 S 105 30
2691 S 102 21
2692 B 104 31
2693 S 102 100
2694 B 100 85
2695 S 102 27
2696 S 97 14
2697 B 102 98
2698 B 99 62
2699 S 104 100
2700 B 97 52
2701 B 98 31
2702 B 104 43
2703 B 105 94
2704 S 96 88
2705 S 97 90
2706 S 101 54
2707 S 97 20
2708 S 97 38
2709 B 104 1
2710 B 104 59
2711 S 96 5
2712 B 100 93
2713 B 103 58
2714 S 105 65
2715 S 103 19
2716 S 98 46
2717 S 102 76
2718 B 97 36
2719 S 101 4
2720 B 103 78
2721 S 101 27
2722 S 99 5
2723 S 95 65
2724 S 102 8
2725 B 97 23
2726 B 101 50
2727 S 104 13
2728 B 104 6
2729 B 98 44
2730 S 100 99
2731 S 101 84
2732 B 95 33
2733 S 100 33
2734 B 100 43
2735 B 102 35
2736 S 96 73
2737 S 101 90
2738 B 95 91
2739 B 99 57
2740 B 98 61
2741 B 98 84
2742 B 96 11
2743 B 100 20
2744 B 104 68
2745 S 104 67
2746 S 103 15
2747 S 104 8
2748 B 102 56
2749 B 98 87
2750 B 96 86
2751 B 104 40
2752 B 97 69
2753 S 97 17
2754 S 105 45
2755 B 100 92
2756 S 102 90
2757 B 101 58
2758 B 97 7
2759 S 96 15
2760 B 104 36
2761 S 97 100
2762 S 97 60
2763 S 105 17
2764 S 102 83
2765 B 105 22
2766 B 102 25
2767 S 99 75
2768 S 105 32
2769 B 102 49
2770 B 99 60
2771 S 97 58
2772 B 97 72
2773 B 97 83
2774 B 104 66
2775 S 105 28
2776 B 98 39
2777 S 101 98
2778 S 100 30
2779 B 103 90
2780 S 105 18
2781 B 95 17
2782 S 105 98
2783 S 104 17
2784 S 99 8
2785 B 104 49
2786 B 97 28
2787 S 105 18
2788 B 104 78
2789 S 103 38
2790 S 104 3
2791 B 100 91
2792 S 102 26
2793 S 95 29
2794 B 95 3
2795 B 105 14
2796 S 100 44
2797 B 103 63
2798 S 100 69
2799 B 103 85
2800 B 102 97
2801 S 100 76
2802 S 102 22
2803 B 96 8
2804 B 104 63
2805 S 102 75
2806 B 98 22
2807 S 103 34
2808 S 99 22
2809 S 96 57
2810 B 104 83
2811 S 105 39
2812 S 96 2
2813 S 103 28
2814 S 100 32
2815 B 101 21
2816 B 102 76
2817 S 97 66
2818 S 105 10
2819 B 105 55
2820 B 98 96
2821 S 99 57
2822 S 95 76
2823 B 97 69
2824 B 103 89
2825 S 96 55
2826 B 102 12
2827 S 105 50
2828 B 105 21
2829 S 95 100
2830 B 103 81
2831 B 97 53
2832 B 97 1
2833 B 100 57
2834 S 99 84
2835 B 96 65
2836 B 95 99
2837 S 102 22
2838 B 104 72
2839 S 98 86
2840 B 99 5
2841 S 96 4
2842 S 97 58
2843 B 99 38
2844 S 105 89
2845 B 96 39
2846 B 105 96
2847 B 101 32
2848 S 105 64
2849 S 96 43
2850 S 104 85
2851 B 95 3
2852 S 95 80
2853 S 95 53
2854 S 102 99
2855 B 102 50
2856 B 103 19
2857 S 98 1
2858 B 102 95
2859 S 98 10
2860 S 95 81
2861 B 99 32
2862 B 99 49
2863 S 98 90
2864 S 96 79
2865 B 102 22
2866 S 99 27
2867 B 97 21
2868 S 101 75
2869 S 102 79
2870 S 99 12
2871 B 98 18
2872 B 95 19
2873 S 100 19
2874 B 101 84
2875 B 96 50
2876 B 95 96
2877 S 104 36
2878 B 100 79
2879 S 100 71
2880 S 104 82
2881 S 103 27
2882 B 104 47
2883 B 101 97
2884 S 95 45
2885 B 97 37
2886 B 105 24
2887 B 100 20
2888 S 97 73
2889 S 102 15
2890 B 96 77
2891 B 103 90
2892 S 104 68
2893 B 95 33
2894 S 105 98
2895 B 102 30
2896 S 101 5
2897 S 98 73
2898 S 103 37
2899 S 98 43
2900 B 95 67
2901 B 96 56
2902 B 100 80
2903 B 97 70
2904 S 105 85
2905 S 96 55
2906 S 101 52
2907 B 104 47
2908 S 96 72
2909 B 105 56
2910 S 95 97
2911 B 99 70
2912 S 99 1
2913 S 98 82
2914 S 95 12
2915 B 99 17
2916 B 105 49
2917 B 102 98
2918 B 103 33
2919 S 99 27
2920 B 96 55
2921 B 98 9
2922 B 101 42
2923 B 101 51
2924 S 102 73
2925 S 95 27
2926 S 100 67
2927 B 95 30
2928 S 100 81
2929 S 101 24
2930 B 105 65
2931 B 104 26
2932 S 100 26
2933 B 95 77
2934 B 98 57
2935 B 104 3
2936 S 95 59
2937 B 103 55
2938 B 104 99
2939 S 100 11
2940 S 105 66
2941 B 96 41
2942 S 101 88
2943 B 100 36
2944 S 95 65
2945 B 100 30
2946 B 97 63
2947 S 99 3
2948 B 104 64
2949 B 105 75
2950 B 98 10
2951 S 104 79
2952 S 98 80
2953 B 98 98
2954 S 96 22
2955 S 103 32
2956 B 102 23
2957 S 105 23
2958 S 103 35
2959 B 105 54
2960 S 105 5
2961 B 99 6
2962 B 98 5
2963 S 96 37
2964 B 105 16
2965 S 101 17
2966 S 96 85
2967 S 97 69
2968 S 96 53
2969 B 101 69
2970 B 98 21
2971 B 98 38
2972 B 101 70
2973 B 100 18
2974 S 98 56
2975 B 102 48
2976 B 99 97
2977 B 96 62
2978 S 97 89
2979 S 105 22
2980 B 100 32
2981 B 103 29
2982 S 105 7
2983 B 96 32
2984 S 95 7
2985 S 101 77
2986 S 100 2
2987 B 100 56
2988 S 101 70
2989 B 105 39
2990 S 100 90
2991 B 102 83
2992 B 95 57
2993 S 97 14
2994 S 100 33
2995 B 105 64
2996 B 100 35
2997 S 100 49
2998 B 99 95
2999 B 104 34
3000 B 96 54
3001 B 98 71
3002 S 100 63
3003 B 95 48
3004 S 101 25
3005 B 97 53
3006 B 99 88
3007 S 101 14
3008 S 97 86
3009 B 95 99
3010 S 96 2
3011 S 102 34
3012 B 95 64
3013 B 98 28
3014 S 104 72
3015 S 98 78
3016 S 105 24
3017 S 99 39
3018 S 98 45
3019 B 104 58
3020 B 104 41
3021 S 97 75
3022 B 102 45
3023 B 104 87
3024 S 101 69
3025 S 102 79
3026 S 99 86
3027 B 102 92
3028 B 97 55
3029 B 102 6
3030 S 103 27
3031 B 105 27
3032 S 101 13
3033 S 97 64
3034 B 97 48
3035 B 97 27
3036 B 100 90
3037 B 101 56
3038 B 99 29
3039 B 100 73
3040 B 100 91
3041 B 101 38
3042 B 104 78
3043 S 96 93
3044 B 105 54
3045 B 103 67
3046 B 97 12
3047 B 103 29
3048 B 105 29
3049 B 105 57
3050 S 98 99
3051 S 102 2
3052 B 104 36
3053 B 101 27
3054 S 99 14
3055 B 98 59
3056 S 104 92
3057 B 103 17
3058 S 95 38
3059 B 99 81
3060 S 102 82
3061 B 98 19
3062 B 102 59
3063 B 98 81
3064 B 105 13
3065 S 104 26
3066 B 98 23
3067 B 103 59
3068 B 105 1
3069 B 98 43
3070 S 104 82
3071 B 103 63
3072 B 100 26
3073 B 98 16
3074 B 99 47
3075 B 103 16
3076 B 95 21
3077 B 104 55
3078 B 103 40
3079 B 100 78
3080 B 105 78
3081 B 105 83
3082 B 99 100
3083 B 100 55
3084 S 99 24
3085 B 95 90
3086 S 103 99
3087 S 96 6
3088 S 105 67
3089 B 101 60
3090 S 98 82
3091 S 105 98
3092 S 102 25
3093 S 95 44
3094 B 100 73
3095 B 105 16
3096 B 100 95
3097 S 98 82
3098 S 102 63
3099 B 99 2
3100 B 100 59
3101 B 101 36
3102 B 98 26
3103 B 103 77
3104 B 97 31
3105 B 95 39
3106 S 104 30
3107 S 96 38
3108 B 104 11
3109 S 98 67
3110 B 97 49
3111 S 105 43
3112 S 101 7
3113 B 101 15
3114 S 97 40
3115 B 102 85
3116 B 105 74
3117 S 96 41
3118 S 97 70
3119 B 104 52
3120 B 95 36
3121 S 105 11
3122 S 102 42
3123 S 99 19
3124 B 105 31
3125 B 105 16
3126 B 100 85
3127 B 98 72
3128 B 101 37
3129 B 97 18
3130 S 96 99
3131 S 96 56
3132 B 96 95
3133 S 101 67
3134 S 101 84
3135 B 103 100
3136 B 103 55
3137 S 104 97
3138 B 97 85
3139 S 97 52
3140 S 97 5
3141 B 99 37
3142 B 100 65
3143 S 100 77
3144 B 95 66
3145 S 97 59
3146 B 103 60
3147 S 102 24
3148 S 102 9
3149 B 99 58
3150 B 100 87
3151 S 100 14
3152 B 103 99
3153 S 98 14
3154 B 102 54
3155 B 96 18
3156 S 105 83
3157 B 102 8
3158 B 103 8
3159 B 103 9
3160 S 95 100
3161 S 104 23
3162 S 102 14
3163 B 102 60
3164 B 98 41
3165 S 100 94
3166 S 105 85
3167 S 95 4
3168 B 100 65
3169 B 102 100
3170 S 98 62
3171 B 99 74
3172 S 102 53
3173 B 95 89
3174 S 102 27
3175 S 99 23
3176 S 105 39
3177 B 101 60
3178 S 97 90
3179 S 97 3
3180 S 102 81
3181 S 96 89
3182 S 104 43
3183 B 101 40
3184 S 100 77
3185 B 104 82
3186 S 96 12
3187 S 98 3
3188 S 96 58
3189 S 97 79
3190 S 95 68
3191 S 99 30
3192 B 96 82
3193 S 98 80
3194 B 96 68
3195 B 97 89
3196 B 100 8
3197 B 95 68
3198 S 96 58
3199 S 100 99
3200 B 97 34
3201 B 95 84
3202 S 97 52
3203 S 104 6
3204 S 98 53
3205 B 104 14
3206 B 96 17
3207 B 105 31
3208 B 96 39
3209 S 96 88
3210 B 103 93
3211 B 102 17
3212 B 105 12
3213 B 95 49
3214 S 104 99
3215 S 98 6
3216 S 98 93
3217 B 104 10
3218 S 100 94
3219 B 101 14
3220 B 97 75
3221 S 97 94
